,Title,Sentence,Useful
11314,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"Based on the above analysis, inner prevention and control measures for SARS epidemic in Beijing should focus on the isolations of inner output cases, minimize the virus spread caused by spatial transformation process of individuals for treatment, control the young and middle-aged with high-risk infection and with no gender differences, concentrate on surveillance of two types of populations including labor/peasants/workers and health care personnel, and at the peak period of SARS epidemic, pay more attention to control measures for the two main infection sources: hospitals and households.",1
11315,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"Similar with global spatial autocorrelation analysis, local Moran is I and Moran scatterplot were applied to detect the spatiotemporal characteristics of inner in-out flow based on inner output cases of SARS epidemic in Beijing in 2003.",1
11322,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"Figure 9 and illustrates that high-risk areas of cases aged from 20 to 40 were concentrated in two or three districts in urban centers and were without spread trend, and high-risk areas of cases aged from 40 to 60 covered most of the administrative districts in urban centers and were with apparent tendency of spreading high-risk to the suburbs in the northwest and southeast, indicating that isolation and control measures for young population were relatively effective and middle-aged population which had the consistent hotspot distribution with the overall distribution was the main spread source of SARS epidemic.",1
11324,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"Considering the evolvement mechanism of risk types of districts or counties with significant local spatial autocorrelation in SARS epidemic in Beijing, we obtained some findings according to Table 4 : urban central districts including Haidian, Chaoyang and Dongcheng were highrisk hotspots in SARS epidemic, and after being relatively safe only during the early two or three weeks, continued to be under high-risk; Dongcheng and Fengtai districts were overall high-risk areas with transformation of lowhigh-low in risk levels, and the corresponding high-risk levels remained continuously during the mid-late epidemic period; Chongwen and Xuanwu in urban centers were L-H regions continuously and the secondary hotspots surrounded by high-risk areas; Shijingshan as an urban central district was considered as a secondary hotspot with L-H level only at the early epidemic period, and Changping located in suburb northwest continued to be a secondary hotspot during the mid-late period; and Miyun as the only cold spot continued its low-risk level in only about two weeks during the mid-late period, and other insignificant regions only seemed to be secondary hotspots shortly in time sequence.",1
11326,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"Based on data of inner input, output and self spread cases of SARS epidemic in Beijing in 2003, the transmission network of inner SARS epidemic could be built and shown in Figure 10 .",1
11327,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"The proposed network was a double-directed and weighted network with 18 administrative districts of Beijing as nodes and with edges indicating the input/output cases between nodes, and there were two directed edges between two nodes whereas the direction shows the input or output of SARS cases and the weight value indicates the number of input or output cases.",1
11330,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"Values of overall clustering coefficients C and C * of the network were 0.4288 and 0.3143 respectively, indicating that information flow was more aggregated than material flow in inner transmission network of SARS epidemic.",1
11333,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"Some important findings could be obtained: besides several districts in urban centers connecting a great number of other nodes, suburbs including Tongzhou and Changping had high-value in-degree and out-degree as well, indicating that such nodes were potentially high-risk areas, and moreover, values of clustering coefficients C i and C i * of Tongzhou and Changping were slightly higher, indicating that their connecting nodes might easily form local small-world for disease outbreak and should be strengthened in control measures; there was certain heterogeneity for the information flow of input/output interaction, and the numbers of edges for input and output cases to a certain node were not identical; for instance, suburb nodes including Shunyi, Huairou, Mentougou and Miyun had only 0-2 input nodes but 3-10 output nodes, and suburb nodes including Tongzhou and Fangshan had 10-15 input nodes but only 6-10 output nodes, indicating that various districts had heterogeneity in information flow and their corresponding control measures should be different, which means different levels of control measures to various districts should be implemented according to different information flows in order to reduce the resource costs and improve the control efficiency; values of C i and C i * of most districts were consistent, which showed that there were significant small-world clustering characteristics in the transmission network, and a small number of districts carried majority of information and material flows in SARS epidemic; there was certain heterogeneity for values of C i and C i * of few districts; for instance, suburbs including Yanqing, Daxing and Pinggu had high C i values of 1.0000, 0.6000 and 0.5000 but had low C i * values of 0.0821, 0.0903 and 0.0012, indicating that although there was strong interaction of information flow between the connecting nodes around these three districts, the corresponding material flow was relatively weak, which made the small world around them a relatively cold area; and values of C i and C i * of Shunyi, Huairou, Mentougou and Miyun were zero, indicating that no small-world characteristics existed in local transmission network centered in them and there was no material flow carried by them, and therefore they could be considered as absolute cold regions of SARS epidemic and the strength of their control measures could be reduced to effectively save resource costs.",1
11338,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"SARS epidemic in China in 2003 indicated the shortages of our epidemiological studies and the limitation of prevention/control measures with public health emergency, and meanwhile attracted worldwide interests and attentions for researchers to epidemiology.",1
11339,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"Recent studies on SARS epidemic spread have been extensive and effective, but there is still a lack of understanding and explanation of the spatial-temporal change mode of individual susceptible-infected-symptomatic-treated-recovered epidemic progress and the characteristics of information/material flow in the epidemic spread network between regions.",1
11340,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"SARS spread in-out flow was presented in this paper, which could effectively explain the transformation mechanism of individual location and the characteristics of information/material flow in the dynamic spread network, based on the SARS epidemiological investigation data in China from 2002 to 2003 and by the methods of spatial-temporal statistical analysis and network characteristic analysis, we explored and analyzed comprehensively epidemiological characteristics, spatial-temporal spread mechanism and high-risk hotspots in outer in-out flow, and spatial-temporal evolutive rules and structure characteristics in inner in-out flow, as well as evaluated and suggested prevention and control measures of SARS epidemic in Beijing.",1
11341,SCIENCE CHINA Spatial-temporal characteristics of epidemic spread in-out flow --Using SARS epidemic in Beijing as a case study,"Compared with analysis methods based on infected cases or close contacts, the exploration and analysis in this paper from a new perspective help better detect and discover the potential spatial-temporal evolutive rules and characteristics of SARS epidemic and provide a more effective theoretical basis for emergency/control measures to other novel infectious diseases.",1
11347,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"A similar pattern is seen for the four seasonal human coronaviruses: HKU1, NL63, OC43 and 229E .",1
11353,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,Here we use data on seasonal variation in prevalence of seasonal CoVs in Sweden and model the impact of this variation on the possible future spread of SARS-CoV-2 in the temperate zone of the Northern Hemisphere.,1
11354,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,We also explore different scenarios of SARS-CoV-2 spread in temperate and tropical regions and show how variation in epidemiological parameters affects a potential pandemic and the possibility of transitioning to an endemic state.,1
11360,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"In the period of Jan 1, 2010 to Nov 5, 2017, the coronavirus diagnostic was done using in-house assays .",1
11367,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,The strength of variation of the transmission rate through the year could be of high relevance to the spread of SARS-CoV-2 in 2020 and following years.,1
11371,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"The population turnover b rate is immaterial for a pandemic scenario, but important for our analysis of seasonal CoVs, and should be interpreted as the sum of the birth rate and the rate at which previously immune individuals become susceptible due to immune waning and escape.",1
11379,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,Humans develop immune responses to CoVs rapidly and subsequent challenge studies show reduced susceptibility and less severe disease for a year .,1
11380,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,Antibodies against SARS-CoV-1 persist for several years .,1
11382,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"In analogy to the attack rate of seasonal influenza, we assume humans suffer from a seasonal CoV infection on average every 10 years .",1
11383,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"Furthermore, we use R 0 = 2.3, a recovery rate of 0.2days −1 , and an incubation period of 5 days.",1
11388,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"Simulations of the model are compatible with observations in two separate regions of parameter space: If Northern Europe was very isolated with less than 1 in 1,000 susceptible individuals returning with a seasonal CoV infection from abroad each year, weak seasonality of around ε = 0.15 would be sufficient to generate strong variation through the year compatible with observations .",1
11390,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"If the rate of import of seasonal CoV infections is higher, imports dampen the resonance and much stronger seasonality, with values between ε = 0.3 and 0.7, is required to fit the observations .",1
11391,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"In this regime, seasonal variation in transmissibility modulates the size of micro-outbreaks triggered by imported cases in a mostly immune population.",1
11401,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"The analysis of seasonal CoV prevalence patterns allowed us to constrain parameter ranges and explore different scenarios of SARS-CoV-2 spread around the globe, in particular in temperate climates like Northern Europe.",1
11414,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,3 shows simulated trajectories of SARS-CoV-2 prevalence in the temperate Northern Hemisphere assuming the outbreak started in Hubei early December 2019.,1
11415,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"Depending whether the peak transmissibility of SARS-CoV-2 in the northern temperate zone is in November, January, or March, the simulation predicts a main peak in the first half of 2020, a main peak in winter 2020/2021, or two similarly sized peaks.",1
11428,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,We have witnessed such rapid dispersal to SARS-CoV-2 to many countries across the globe during January and February 2020.,1
11452,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"After several years, SARS-CoV-2 could become a seasonal CoV with characteristic winter outbreaks as shown in Fig.",1
11456,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"4 is run for 12 years, with the added assumption that after infection an individual become susceptible to SARS-CoV-2 again at a rate of 0.1 per year as we assumed for seasonal CoV above.",1
11458,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"We report on the possible influence of seasonal variation on the spread of SARS-CoV-2 in the Northern Hemisphere, in a pandemic scenario.",1
11459,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,We find that seasonal variation in transmissibility has the potential to modulate the spread of SARS-CoV-2 with a wide range of possible outcomes that need to be taken into account when interpreting case counts and projecting the outbreak dynamics.,1
11460,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"The onset of spring and summer could, for example, give the impression that SARS-CoV-2 has been successfully contained, only for infections to increase again in 2020-2021 winter season.",1
11467,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"/2020 If previously infected individuals can be reinfected after some time, as for example by seasonal influenza virus, SARS-CoV-2 could develop into a seasonal CoV that returns every winter.",1
11471,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"The results we present are critically dependent on the assumptions i) that the outbreak will develop into a pandemic, ii) that the transmissibility of SARS-CoV-2 shows seasonal variability of sufficient strength , and iii) that parameters like R 0 estimated from the early phase of the outbreak are comparable in other populations.",1
11472,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"These assumptions are not implausible but not certain: cases of SARS-CoV-2 has been in several countries in Asia apart from China, as well as in Europe, Africa, North America, and Australia , and mild or asymptomatic cases make detection and thus prevention of spread by isolation challenging, e.g.",1
11477,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"It should be noted, however, that SARS-CoV-2 does seem to transmit in tropical climates like Singapore, and so winter is not a necessary condition of SARS-CoV-2 spread.",1
11479,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,showing that recent trends in different regions across East-Asia imply that seasonality alone is unlikely to end SARS-CoV-2 spread.,1
11487,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"The implications of our work are that: 1) reductions in prevalence need not be attributable to successful interventions, but could be due to seasonal variation in transmissibility, 2) sub-population dynamics can differ greatly, meaning that case count trajectories in one country should be used cautiously to inform projections in a second country, even in the same climate zone, 3) seasonal variation might slow down a pandemic and thereby provide a window of opportunity for better preparation of health care systems world-wide by scaling up capacity for care and diagnostics, and potentially through rapid development of antivirals and vaccine, and 4) after several years SARS-CoV-2 could develop into an endemic seasonal CoV similar to the transition of the 2009 A/H1N1 pandemic influenza virus into a seasonal influenza virus.",1
11488,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"The overall impact of a potential SARS-CoV-2 pandemic depends critically on the case fatality ratio , which we have not modelled here.",1
11490,Potential impact of seasonal forcing on a SARS-CoV-2 pandemic,"Even with this unknown, seasonal variation in transmissibility of SARS-CoV-2 and underlying differences in migration, introduction times, and attack rate should thus be taken into account when monitoring and projecting global transmission, planning further surveillance of the epidemic, and developing pandemic prevention and containment strategies.",1
11493,Quantifying the impact of US state non-pharmaceutical interventions on COVID-19 transmission,"Since emerging in late 2019, the novel coronavirus SARS-CoV-2 has spread rapidly, resulting in nearly 10 million cases of the associated COVID-19 disease across the globe .",1
11644,Quantifying the impact of US state non-pharmaceutical interventions on COVID-19 transmission,"However, we know that often county borders are administrative and arbitrary with respect to human movement.",1
11645,Quantifying the impact of US state non-pharmaceutical interventions on COVID-19 transmission,"In an ideal world, the unit of analysis would be reflective of human contact patterns.",1
11730,"Quantifying the role of social distancing, personal protection and case detection in mitigating COVID-19 outbreak in Ontario, Canada","The ""Severe Acute Respiratory Syndrome-related Coronavirus type 2"" , initially termed as 2019-nCoV, is an emerging coronavirus, which has caused the latest coronavirus outbreak, which from the first reported epicenter, Wuhan , has spread out globally, becoming a pandemic .",1
11731,"Quantifying the role of social distancing, personal protection and case detection in mitigating COVID-19 outbreak in Ontario, Canada","SARS-CoV-2 is highly contagious and quickly spreads among individuals, causing an infection in which the severity varies from asymptomatic cases to a life-threatening disorder, known as ""coronavirus disease 19"" .",1
11756,"Quantifying the role of social distancing, personal protection and case detection in mitigating COVID-19 outbreak in Ontario, Canada","In detail, the incubation period is fixed as 5 days , i.e.",1
11859,"Quantifying the role of social distancing, personal protection and case detection in mitigating COVID-19 outbreak in Ontario, Canada","Mask wearing and instant hand wiping has been proposed and supported to mitigate transmission of COVID-19, and recent findings indicate that surgical face masks could prevent transmission of human coronaviruses from symptomatic individuals .",1
11864,"Quantifying the role of social distancing, personal protection and case detection in mitigating COVID-19 outbreak in Ontario, Canada","However, as in the case of surgical and N95 masks, PPE may not be tested or efficacious for conditions which they may see in practice, including a range of plausible human respiratory emissions containing pathogenic loads .",1
11865,"Quantifying the role of social distancing, personal protection and case detection in mitigating COVID-19 outbreak in Ontario, Canada","Further, no studies have directly evaluated the biophysics of droplets and gas formation for patients infected with the SARS-CoV-2 .",1
11873,From superspreaders to disease hotspots: linking transmission across hosts and space,One of these infected guests was a flight attendant who was ultimately linked to more than 100 SARS cases in Singapore .,1
11876,From superspreaders to disease hotspots: linking transmission across hosts and space,"Individuals, like Typhoid Mary and the SARS patient, who are responsible for a disproportionate number of transmission events , are characteristic of many infections in humans and animals and underscore the importance of understanding heterogeneity in transmission .",1
11925,From superspreaders to disease hotspots: linking transmission across hosts and space,"Traits including host age, sex, body condition, and genetics can influence all three of these characteristics by affecting host susceptibility, immune responses or social behavior .",1
11926,From superspreaders to disease hotspots: linking transmission across hosts and space,"For instance, experimental manipulations in birds and rodents have shown that males can be important drivers of population-level infection rates, and that elevated testosterone levels can suppress the immune response while increasing host contact rates .",1
11934,From superspreaders to disease hotspots: linking transmission across hosts and space,"Additionally, immune system trade-offs in response to different types of pathogens can increase the duration and intensity of infection in individuals harboring multiple pathogen types .",1
11963,From superspreaders to disease hotspots: linking transmission across hosts and space,found that chronic wasting disease prevalence in Colorado mule deer populations was twice as high near human developments compared to more remote areas.,1
11974,From superspreaders to disease hotspots: linking transmission across hosts and space,"For instance, regional differences in caregiving and nursing techniques may have contributed in part to differences in the rates of human-to-human transmission and mortality from Nipah virus outbreaks in Bangladesh compared to Malaysia , creating regional heterogeneity in disease transmission.",1
12016,Journal Pre-proof COVID-19 outbreak reproduction number estimations and forecasting in Marche COVID-19 outbreak reproduction number estimations and forecasting in,It is a kind of infectious disease caused by severe acute respiratory syndrome coronavirus 2 .,1
12111,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (COVID-19),"The novel coronavirus that emerged in Wuhan, China at the end of 2019 quickly spread to all Chinese provinces and, as of February 6, 2020, to 24 other countries 1, 2 .",1
12117,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (COVID-19),"The model incorporates information on human movement within the following metapopulation structure: where < , < , < A , < B and < are the susceptible, exposed, documented infected, undocumented infected and total population in city i.",1
12123,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (COVID-19),"Spatial coupling within the model is represented by the daily number of people traveling from city j to city i and a multiplicative factor, , which is greater than 1 to reflect underreporting of human movements .",1
12126,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (COVID-19),Daily numbers of travelers between 375 Chinese cities during the Spring Festival period were derived from human mobility data collected by the Tencent Location-based Service during the 2018 Chunyun period 8 .,1
12128,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (COVID-19),"To estimate human mobility during the 2020 Chunyun period, which began January 10, we aligned the 2018 Tencent data based on relative timing to the Spring Festival.",1
12129,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (COVID-19),"For example, we used mobility data from February 1, 2018 to represent human movement on January 10, 2020, as these days were similarly distant from the Lunar New Year.",1
12199,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (COVID-19),"Presently, there are four, endemic, coronavirus strains currently circulating in human populations .",1
12200,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (COVID-19),"If the novel coronavirus follows the pattern of 2009 H1N1 pandemic influenza, it will also spread globally and become a fifth endemic coronavirus within the human population.",1
12203,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (COVID-19),"For instance, after January 23, we assume a complete travel shutdown with no inter-city human mobility; however, the degree and initial date of travel restrictions has varied among cities.",1
12269,Speed and strength of an epidemic intervention,"We can then show that φ is a mean satisfying the implicit equation: Specifically, the speed φ is a mean of the hazard h in the sense that an increase in h produces the same sign of change in φ, and if h is constant across the generation then φ = h. In this section, we use both strength-and speed-based decompositions to compare different intervention strategies for the human immunodeficiency virus .",1
12346,The Risk of Cross Infection in the Emergency Department: A Simulation Study,"The importance of this risk was demonstrated dramatically during the 2003 severe acute respiratory syndrome epidemic, in which 128 cases of SARS could be directly or indirectly linked to exposure to a SARS patient who sat for hours in the busy ED of a community hospital awaiting assignment to a hospital bed.",1
12378,The Risk of Cross Infection in the Emergency Department: A Simulation Study,We did not consider a full susceptible-infected-recovered model because our limited period of observation did not allow us to determine whether an exposed participant became infectious after an appropriate incubation period.,1
12426,The Risk of Cross Infection in the Emergency Department: A Simulation Study,"21 Our model assumes a given infection rate based on influenza, but this rate can be varied up or down for infectious agents that are more or less likely to cause infection in a given period of time, for example, measles or the coronavirus associated with Middle Eastern respiratory syndrome.",1
12514,D R A F T Inferring transmission trees to guide targeting of interventions against visceral leishmaniasis and post-kala-azar dermal leishmaniasis,"Data from a recent xenodiagnosis study in Bangladesh Pre-symptomatic -- Thus, individual j is infectiousness at time t is given by 113 Incubation period.",1
12515,D R A F T Inferring transmission trees to guide targeting of interventions against visceral leishmaniasis and post-kala-azar dermal leishmaniasis,"Following previous work , we model the incubation period as negative binomially distributed NB 114 with fixed shape parameter r = 3 and isuccess' probability parameter p, and support starting at 1 : We estimate p in the MCMC algorithm for inferring the model parameters and missing data .",1
12526,D R A F T Inferring transmission trees to guide targeting of interventions against visceral leishmaniasis and post-kala-azar dermal leishmaniasis,"A beta distribution, Beta , 266 is chosen as a conjugate prior for the incubation period parameter p, since it is a probability , so p can be updated e ciently in the MCMC by drawing from this full conditional distribution rather than using a random walk Metropolis-Hastings update.",1
12574,D R A F T Inferring transmission trees to guide targeting of interventions against visceral leishmaniasis and post-kala-azar dermal leishmaniasis,"and "") and incubation period distribution parameter p for the di erent models are shown in Table S4 .",1
12576,D R A F T Inferring transmission trees to guide targeting of interventions against visceral leishmaniasis and post-kala-azar dermal leishmaniasis,The posterior distributions for the incubation period 584 distribution parameter p correspond to a mean incubation period of 5.7-6.9 months - months).,1
12582,D R A F T Inferring transmission trees to guide targeting of interventions against visceral leishmaniasis and post-kala-azar dermal leishmaniasis,"This is expected since a higher overall transmission rate leads to show that there is some negative correlation betweenand ', -and ', and "" and p. These correlations are not surprising: the 603 more transmission that is explained by proximity to infectious individuals , the less needs to be explained by the 604 background transmission ; the flatter the spatial kernel , the fewer infections need to be explained by 605 the background transmission; and the more infections are accounted for by transmission within the same household , the longer the incubation period needs to be .",1
12704,Title: Feasibility of controlling 2019-nCoV outbreaks by isolation of cases and contacts,"As of 5th February 2020, there have been over 24,550 confirmed cases of a novel coronavirus infection , including over 190 international cases, and over 490 reported deaths 1 .",1
12731,Title: Feasibility of controlling 2019-nCoV outbreaks by isolation of cases and contacts,After an incubation period person A shows symptoms and is isolated at a time drawn from the delay distribution .,1
12752,Title: Feasibility of controlling 2019-nCoV outbreaks by isolation of cases and contacts,"no quarantine, so isolation cannot prevent transmission before symptom onset.",1
12758,Title: Feasibility of controlling 2019-nCoV outbreaks by isolation of cases and contacts,https://doi.org/10.1101/2020.02.08.20021162 doi: medRxiv preprint The incubation period for each case was drawn from a Weibull distribution.,1
12759,Title: Feasibility of controlling 2019-nCoV outbreaks by isolation of cases and contacts,"A corresponding serial interval for each case was then drawn from a skewed normal distribution with the mean parameter of the distribution set to the incubation period for that case, a standard deviation of 2, and a skew parameter chosen such that a set proportion of serial intervals were shorter than the incubation period .",1
12760,Title: Feasibility of controlling 2019-nCoV outbreaks by isolation of cases and contacts,"This sampling approach ensured that the serial interval and incubation period for each case was correlated, and prevents biologically implausible scenarios where a case can develop symptoms very soon after exposure but not become infectious until very late after exposure and vice versa.",1
12768,Title: Feasibility of controlling 2019-nCoV outbreaks by isolation of cases and contacts,C) An example of the method used to sample the serial interval for a case that has an incubation period of 5 days.,1
12769,Title: Feasibility of controlling 2019-nCoV outbreaks by isolation of cases and contacts,"Each case has an incubation period drawn from the distribution in B, their serial interval is then drawn from a skewed normal distribution with the mean set to the incubation period of the case.",1
12770,Title: Feasibility of controlling 2019-nCoV outbreaks by isolation of cases and contacts,"In C, the incubation period was 5 days.",1
12888,A Rift Valley fever (RVF) epidemic affecting animals on domestic livestock farms was reported in South Africa,R e is defined by the number of secondary infections resulting from 1 infectious case in a population in which some Fever Virus over the Course of the 2010 Epidemic in South Africa members are already immune .,1
12907,A Rift Valley fever (RVF) epidemic affecting animals on domestic livestock farms was reported in South Africa,"However, as the epidemic grew, these short-distance transmission mechanisms were likely to be less important; or in, other words, as farms around a case became infected and immune, short-distance transmission was likely to be less involved in disease spread.",1
12910,A Rift Valley fever (RVF) epidemic affecting animals on domestic livestock farms was reported in South Africa,It was assumed that the bandwidth equal to 1 would better correspond to the serial interval distribution at the early stage of the epidemic and that bandwidth values 3 and 5 would better describe the intensity of the transmission when the population started to be immune .,1
12923,A Rift Valley fever (RVF) epidemic affecting animals on domestic livestock farms was reported in South Africa,"Herd immunity threshold is defined as the proportion of animals that needs to be immune to a pathogen to control transmission : In the equation, R 0 , the basic reproduction number, is the expected number of secondary cases generated by a primary case in a totally susceptible population and measures the potential for an infectious agent to start an outbreak.",1
12924,A Rift Valley fever (RVF) epidemic affecting animals on domestic livestock farms was reported in South Africa,"To compare the estimated vaccination coverage at the end of March with the proportion of farms on which animals should have been immune to control transmission, we approximated HIT by replacing R 0 in the equation by the highest value of R e at the start of the epidemic.",1
13006,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Keywords SARS · Bayesian · Modelling · Infectious disease · Viral transmission Severe acute respiratory syndrome caused a perplexing epidemic with propensity for hospital transmission, rapid worldwide spread and markedly different epidemic curves in different countries .",1
13007,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Beginning in November 2002 in the Guangdong province of China, the SARS epidemic spread to Hong Kong, Viet Nam and Singapore by March 2003 and eventually to 29 countries around the world .",1
13009,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"A novel coronavirus, named SARS-CoV, was identified as the infectious agent responsible for SARS in April 2003 .",1
13010,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"In total, 8098 SARS infections and 774 deaths were reported in the 2002/2003 epidemic of SARS .",1
13012,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Despite the initial worldwide spread and early predictions of high case numbers, the 2003 SARS epidemic was contained relatively rapidly with no further spread reported after July 2003 .",1
13013,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"SARS-CoV is likely to have an animal reservoir, possibly the palm civet cat, Paguma lavatas , and further epidemics are anticipated.",1
13014,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Laboratory associated infections in Singapore , Taiwan and China , the latter involving onward transmission , remind us that further outbreaks of SARS could occur.",1
13015,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"To help contain future epidemics of SARS, it is essential to have an understanding of the infectivity, incubation period and likely course of the illness.",1
13016,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,Nosocomial transmission was a prominent feature of SARS epidemiology.,1
13017,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Early in the SARS pandemic, a majority of cases arose from hospital transmission in many places, including Toronto , Hong Kong Wong et al., 2004) and Singapore .",1
13018,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Later in the course of the epidemic, hospitals were effective sites of containment of SARS .",1
13019,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Factors believed to be important in reducing nosocomial transmission of SARS include handwashing and wearing of masks, while contact with respiratory secretions is highly correlated with SARS transmission .",1
13021,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"In this study, we compare the estimated infectivity of SARS cases in the community and in hospitals.",1
13023,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Mathematical models of the SARS epidemic have the potential to give insights into the disease process, to estimate critical epidemiological determinants and ultimately to predict outcomes of public health interventions.",1
13024,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Models of SARS transmission published to date have already been useful tools for designing control strategies; estimating the incubation period , the infectivity , and the potential impact of interventions .",1
13025,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Models have been used to predict the effect of public health measures on the SARS epidemic in many countries including Canada , Hong Kong , Singapore , Taiwan , and mainland China .",1
13026,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"For transmission models to be realistic and predictive, accurate measures of the various transition times are required, including the incubation period, and the time from symptom onset to removal .",1
13027,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Estimates of infectivity, particularly those based on the early behaviour of an epidemic, are sensitive to the estimate of the incubation period.",1
13029,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"In order to design effective and safe interventions, public health practitioners also need an accurate estimate of the incubation period.",1
13030,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,Decisions regarding quarantine time require estimates of the mean incubation period and the probability of outliers.,1
13032,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"The general aims of this study are to estimate accurately the full distribution of the transition times; the incubation period, time from symptom onset to hospitalisation, recovery and death, to determine the infectivity of SARS including the relative infectivity of symptomatic SARS cases in and out of hospital and early and late in the epidemic, and to estimate the individual infectivity profile over the course of SARS infection.",1
13033,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,This study makes some unique contributions to the study of SARS transmission.,1
13034,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Firstly, it uses a Bayesian framework to infer transmission times and calculate the incubation period.",1
13036,Bayesian Modelling of an Epidemic of Severe Acute Respiratory Syndrome,"Secondly, it compares the infectiousness of SARS cases in the community and in hospital and during different times of the epidemic.",1
